chr,start,end,q-val,ind,MarkerName
2,127107516,127107516,1,756,unspec
2,127107524,127107524,1,757,unspec
2,127107528,127107528,1,758,unspec
2,127107556,127107556,1,759,unspec
2,127107929,127107929,1,760,unspec
2,127108118,127108118,1,761,unspec
2,127108177,127108177,1,762,unspec
2,127108471,127108471,1,763,unspec
2,127108771,127108771,0.57768595,764,unspec
2,127108773,127108773,1,765,unspec
2,127108959,127108959,1,766,unspec
2,127108968,127108968,1,767,unspec
2,127108971,127108971,1,768,unspec
2,127109143,127109143,1,769,unspec
2,127109233,127109233,1,770,unspec
2,127109390,127109390,1,771,unspec
2,127109440,127109440,1,772,unspec
2,127109441,127109441,1,773,unspec
2,127109531,127109531,1,774,unspec
2,127109598,127109598,1,775,unspec
2,127109888,127109888,1,776,unspec
2,127109980,127109980,1,777,unspec
2,127110025,127110025,1,778,unspec
2,127110084,127110084,1,779,unspec
2,127110093,127110093,1,780,unspec
2,127110169,127110169,1,781,unspec
2,127110212,127110212,1,782,unspec
2,127110233,127110233,1,783,unspec
2,127110239,127110239,1,784,unspec
2,127110448,127110448,1,785,unspec
2,127110641,127110641,1,786,unspec
2,127110702,127110702,1,787,unspec
2,127110832,127110832,1,788,unspec
2,127110859,127110859,1,789,unspec
2,127110966,127110966,1,790,unspec
2,127111023,127111023,1,791,unspec
2,127111157,127111157,0.554736842,792,unspec
2,127111221,127111221,1,793,unspec
2,127111491,127111491,0.608280255,794,unspec
2,127111507,127111507,1,795,unspec
2,127111790,127111790,1,796,unspec
2,127111886,127111886,0.597306397,797,unspec
2,127112406,127112406,1,798,unspec
2,127112850,127112850,1,799,unspec
2,127113439,127113439,1,800,unspec
2,127113532,127113532,1,801,unspec
2,127113708,127113708,0.221,802,unspec
2,127113798,127113798,0.248543689,803,unspec
2,127114228,127114228,1,804,unspec
2,127114468,127114468,1,805,unspec
2,127114771,127114771,1,806,unspec
2,127115046,127115046,1,807,unspec
2,127115196,127115196,1,808,unspec
2,127120439,127120439,0.296103896,809,unspec
2,127120512,127120512,1,810,unspec
2,127120558,127120558,1,811,unspec
2,127120856,127120856,1,812,unspec
2,127120862,127120862,0.536263736,813,unspec
2,127121263,127121263,1,814,unspec
2,127121465,127121465,1,815,unspec
2,127121476,127121476,1,816,unspec
2,127121925,127121925,1,817,unspec
2,127122133,127122133,0.420689655,818,unspec
2,127122530,127122530,1,819,unspec
2,127122873,127122873,0.208045977,820,unspec
2,127123057,127123057,1,821,unspec
2,127123257,127123257,1,822,unspec
2,127123300,127123300,1,823,unspec
2,127123357,127123357,1,824,unspec
2,127123643,127123643,1,825,unspec
2,127123644,127123644,1,826,unspec
2,127123645,127123645,1,827,unspec
2,127123667,127123667,1,828,unspec
2,127123791,127123791,1,829,unspec
2,127123792,127123792,1,830,unspec
2,127124081,127124081,1,831,unspec
2,127124439,127124439,1,832,unspec
2,127124606,127124606,0.067647059,833,"(BIN1,CYP27C1)"
2,127124766,127124766,1,834,unspec
2,127125294,127125294,1,835,unspec
2,127125710,127125710,1,836,unspec
2,127126319,127126319,0.732982456,837,unspec
2,127126323,127126323,1,838,unspec
2,127126329,127126329,1,839,unspec
2,127126365,127126365,1,840,unspec
2,127126502,127126502,1,841,unspec
2,127126547,127126547,1,842,unspec
2,127126588,127126588,1,843,unspec
2,127126655,127126655,1,844,unspec
2,127127018,127127018,1,845,unspec
2,127127325,127127325,1,846,unspec
2,127127671,127127671,1,847,unspec
2,127127783,127127783,1,848,unspec
2,127128048,127128048,1,849,unspec
2,127128075,127128075,1,850,unspec
2,127128582,127128582,0.2705,851,unspec
2,127128657,127128657,1,852,unspec
2,127128795,127128795,0.196103896,853,NECTIN2
2,127128840,127128840,0.420689655,854,unspec
2,127128970,127128970,0.331034483,855,unspec
2,127129099,127129099,0.348760331,856,unspec
2,127129371,127129371,1,857,unspec
2,127129379,127129379,1,858,unspec
2,127129715,127129715,1,859,unspec
2,127129764,127129764,1,860,unspec
2,127129906,127129906,1,861,unspec
2,127129950,127129950,1,862,unspec
2,127129984,127129984,1,863,unspec
2,127130017,127130017,1,864,unspec
2,127130070,127130070,1,865,unspec
2,127130174,127130174,1,866,unspec
2,127130289,127130289,1,867,unspec
2,127130409,127130409,1,868,unspec
2,127130537,127130537,1,869,unspec
2,127130545,127130545,1,870,unspec
2,127130552,127130552,0.722846442,871,unspec
2,127130866,127130866,1,872,unspec
2,127131181,127131181,1,873,unspec
2,127131208,127131208,1,874,unspec
2,127131336,127131336,1,875,unspec
2,127131542,127131542,1,876,unspec
2,127131777,127131777,1,877,unspec
2,127132061,127132061,0.286764706,878,"(BIN1,CYP27C1)"
2,127132356,127132356,1,879,unspec
2,127132677,127132677,1,880,unspec
2,127132740,127132740,1,881,unspec
2,127132886,127132886,1,882,unspec
2,127132969,127132969,1,883,unspec
2,127133089,127133089,1,884,unspec
2,127133210,127133210,1,885,unspec
2,127133302,127133302,1,886,unspec
2,127133357,127133357,1,887,unspec
2,127133508,127133508,1,888,unspec
2,127133540,127133540,1,889,unspec
2,127133631,127133631,1,890,unspec
2,127133750,127133750,1,891,unspec
2,127133780,127133780,1,892,unspec
2,127133851,127133851,0.065306122,893,"(BIN1,CYP27C1)"
2,127133935,127133935,1,894,unspec
2,127134047,127134047,1,895,unspec
2,127134087,127134087,1,896,unspec
2,127134219,127134219,1,897,unspec
2,127134482,127134482,1,898,unspec
2,127134954,127134954,1,899,unspec
2,127135192,127135192,0.4,900,unspec
2,127135234,127135234,0.04516129,901,"(BIN1,CYP27C1)"
2,127135380,127135380,1,902,unspec
2,127135449,127135449,1,903,unspec
2,127136110,127136110,1,904,unspec
2,127136321,127136321,1,905,unspec
2,127136327,127136327,1,906,unspec
2,127136405,127136405,0.64679803,907,unspec
2,127136522,127136522,1,908,unspec
2,127136854,127136854,1,909,unspec
2,127136908,127136908,1,910,unspec
2,127137039,127137039,1,911,unspec
2,127137181,127137181,1,912,unspec
2,127137182,127137182,1,913,unspec
2,127137275,127137275,1,914,unspec
2,127137724,127137724,1,915,unspec
2,127137771,127137771,1,916,unspec
2,127137839,127137839,1,917,unspec
2,127137911,127137911,0.336752137,918,unspec
2,127137997,127137997,0.635142119,919,unspec
2,127138059,127138059,1,920,unspec
2,127138079,127138079,1,921,unspec
2,127138377,127138377,1,922,unspec
2,127138447,127138447,1,923,unspec
2,127138483,127138483,1,924,unspec
2,127138636,127138636,1,925,unspec
2,127138637,127138637,1,926,unspec
2,127138656,127138656,1,927,unspec
2,127138680,127138680,0.837196391,928,unspec
2,127139155,127139155,1,929,unspec
2,127139415,127139415,0.765405405,930,unspec
2,127139435,127139435,1,931,unspec
2,127139458,127139458,1,932,unspec
2,127139552,127139552,1,933,unspec
2,127139744,127139744,1,934,unspec
2,127139927,127139927,1,935,unspec
2,127140228,127140228,0.812387612,936,unspec
2,127140438,127140438,1,937,unspec
2,127140891,127140891,1,938,unspec
2,127141162,127141162,1,939,unspec
2,127141315,127141315,0.830594901,940,unspec
2,127141768,127141768,1,941,unspec
2,138890489,138890489,0.5856,942,unspec
2,138890548,138890548,0.597306397,943,unspec
2,138890772,138890772,1,944,unspec
2,138890809,138890809,1,945,unspec
2,138890889,138890889,1,946,unspec
2,138891016,138891016,1,947,unspec
2,138891106,138891106,0.475159236,948,unspec
2,138891495,138891495,1,949,unspec
2,138891629,138891629,1,950,unspec
2,138891682,138891682,1,951,unspec
2,138891873,138891873,1,952,unspec
2,138891916,138891916,1,953,unspec
2,138891989,138891989,0.795500562,954,unspec
2,138892070,138892070,1,955,unspec
2,138892119,138892119,1,956,unspec
2,138892153,138892153,0.728085868,957,unspec
2,138892200,138892200,1,958,unspec
2,138892326,138892326,0.512,959,unspec
2,138892345,138892345,1,960,unspec
2,138892523,138892523,0.504093567,961,unspec
2,138892647,138892647,1,962,unspec
2,138892675,138892675,1,963,unspec
2,138892793,138892793,1,964,unspec
2,138892917,138892917,0.821401078,965,unspec
2,138893018,138893018,1,966,unspec
2,138893493,138893493,0.605787781,967,unspec
2,138893595,138893595,1,968,unspec
2,138893754,138893754,1,969,unspec
2,138893848,138893848,1,970,unspec
2,138894128,138894128,1,971,unspec
2,138895009,138895009,1,972,unspec
2,138895112,138895112,1,973,unspec
2,138895443,138895443,1,974,unspec
2,138895624,138895624,1,975,unspec
2,138895949,138895949,1,976,unspec
2,138896329,138896329,0.624444444,977,unspec
2,138896687,138896687,1,978,unspec
2,138897061,138897061,1,979,unspec
2,138897096,138897096,1,980,unspec
2,138897131,138897131,1,981,unspec
2,138897233,138897233,1,982,unspec
2,138897424,138897424,0.812387612,983,unspec
2,138897441,138897441,1,984,unspec
2,138897524,138897524,1,985,unspec
2,138897767,138897767,0.57768595,986,unspec
2,138897998,138897998,1,987,unspec
2,138898046,138898046,1,988,unspec
2,138898161,138898161,1,989,unspec
2,138898341,138898341,1,990,unspec
2,138898586,138898586,1,991,unspec
2,138898625,138898625,1,992,unspec
2,138898901,138898901,0.515730337,993,unspec
2,138899458,138899458,1,994,unspec
2,138899786,138899786,1,995,unspec
2,138899869,138899869,1,996,unspec
2,186036630,186036630,1,997,unspec
2,186036819,186036819,1,998,unspec
2,186036883,186036883,1,999,unspec
2,186037347,186037347,0.767108753,1000,unspec
2,186037479,186037479,1,1001,unspec
2,186037697,186037697,1,1002,unspec
2,186038342,186038342,1,1003,unspec
2,186038432,186038432,1,1004,unspec
2,186039081,186039081,1,1005,unspec
2,186039288,186039288,1,1006,unspec
2,186039530,186039530,0.722846442,1007,unspec
2,186040060,186040060,1,1008,unspec
2,186041063,186041063,0.58442623,1009,unspec
2,186041127,186041127,1,1010,unspec
2,186041162,186041162,1,1011,unspec
2,186041423,186041423,1,1012,unspec
2,186041846,186041846,1,1013,unspec
2,186042334,186042334,1,1014,unspec
2,186042417,186042417,1,1015,unspec
2,186043004,186043004,1,1016,unspec
2,186043863,186043863,1,1017,unspec
2,186044649,186044649,1,1018,unspec
2,186045489,186045489,1,1019,unspec
2,186045519,186045519,1,1020,unspec
2,186045725,186045725,1,1021,unspec
2,186046410,186046410,1,1022,unspec
2,186046703,186046703,1,1023,unspec
2,186047365,186047365,1,1024,unspec
2,186047584,186047584,1,1025,unspec
2,233112608,233112608,1,1026,unspec
2,233112685,233112685,1,1027,unspec
2,233112697,233112697,1,1028,unspec
2,233112815,233112815,1,1029,unspec
2,233112886,233112886,1,1030,unspec
2,233113113,233113113,1,1031,unspec
2,233113215,233113215,1,1032,unspec
2,233113289,233113289,1,1033,unspec
2,233113298,233113298,1,1034,unspec
2,233113447,233113447,1,1035,unspec
2,233113502,233113502,1,1036,unspec
2,233113505,233113505,1,1037,unspec
2,233113515,233113515,1,1038,unspec
2,233113678,233113678,1,1039,unspec
2,233113683,233113683,1,1040,unspec
2,233113702,233113702,0.830594901,1041,unspec
2,233113816,233113816,1,1042,unspec
2,233113980,233113980,1,1043,unspec
2,233114025,233114025,1,1044,unspec
2,233114036,233114036,1,1045,unspec
2,233114150,233114150,1,1046,unspec
2,233114187,233114187,1,1047,unspec
2,233114198,233114198,0.821401078,1048,unspec
2,233114417,233114417,1,1049,unspec
2,233114452,233114452,1,1050,unspec
2,233114468,233114468,1,1051,unspec
2,233114885,233114885,1,1052,unspec
2,233115109,233115109,1,1053,unspec
2,233115415,233115415,1,1054,unspec
2,233115449,233115449,1,1055,unspec
2,233115842,233115842,1,1056,unspec
2,233116527,233116527,1,1057,unspec
2,233116529,233116529,0.806510682,1058,unspec
2,233116567,233116567,1,1059,unspec
2,233116573,233116573,1,1060,unspec
2,233116689,233116689,1,1061,unspec
2,233116708,233116708,1,1062,unspec
2,233116745,233116745,1,1063,unspec
2,233116830,233116830,1,1064,unspec
2,233117202,233117202,1,1065,unspec
2,233117297,233117297,1,1066,unspec
2,233117495,233117495,1,1067,unspec
2,233118131,233118131,1,1068,unspec
2,233118209,233118209,1,1069,unspec
2,233118642,233118642,1,1070,unspec
2,233118826,233118826,1,1071,unspec
2,233118886,233118886,0.765405405,1072,unspec
2,233119220,233119220,1,1073,unspec
2,233119593,233119593,1,1074,unspec
2,233119626,233119626,0.597306397,1075,unspec
2,233119907,233119907,0.830594901,1076,unspec
2,233120349,233120349,1,1077,unspec
2,233120974,233120974,1,1078,unspec
2,233120989,233120989,1,1079,unspec
2,233121203,233121203,1,1080,unspec
2,233121279,233121279,1,1081,unspec
2,233121427,233121427,1,1082,unspec
2,233121493,233121493,1,1083,unspec
2,233121886,233121886,1,1084,unspec
2,233122077,233122077,1,1085,unspec
2,233122278,233122278,1,1086,unspec
2,233122404,233122404,0.812387612,1087,unspec
2,233112254,233112254,1,1088,unspec
2,233112364,233112364,1,1089,unspec
2,233154947,233154947,1,1090,unspec
2,233154965,233154965,1,1091,unspec
2,233154992,233154992,1,1092,unspec
2,233155134,233155134,1,1093,unspec
2,233155246,233155246,0.829635258,1094,unspec
2,233155264,233155264,0.771773221,1095,unspec
2,233155358,233155358,1,1096,unspec
2,233155478,233155478,1,1097,unspec
2,233155479,233155479,1,1098,unspec
2,233155514,233155514,0.635142119,1099,unspec
2,233155623,233155623,1,1100,unspec
2,233155706,233155706,1,1101,unspec
2,233155977,233155977,0.861796407,1102,unspec
2,233155980,233155980,1,1103,unspec
2,233156113,233156113,1,1104,unspec
2,233156169,233156169,1,1105,unspec
2,233156289,233156289,1,1106,unspec
2,233156349,233156349,1,1107,unspec
2,233156587,233156587,1,1108,unspec
2,233156725,233156725,1,1109,unspec
2,233156744,233156744,1,1110,unspec
2,233157049,233157049,1,1111,unspec
2,233157114,233157114,1,1112,unspec
2,233157138,233157138,1,1113,unspec
2,233157217,233157217,1,1114,unspec
2,233157277,233157277,1,1115,unspec
2,233157295,233157295,0.830594901,1116,unspec
2,233157302,233157302,1,1117,unspec
2,233157341,233157341,1,1118,unspec
2,233157432,233157432,1,1119,unspec
2,233157494,233157494,1,1120,unspec
2,233157500,233157500,1,1121,unspec
2,233157527,233157527,1,1122,unspec
2,233157691,233157691,0.732982456,1123,unspec
2,233157713,233157713,1,1124,unspec
2,233157749,233157749,1,1125,unspec
2,233157814,233157814,1,1126,unspec
2,233157818,233157818,1,1127,unspec
2,233157888,233157888,1,1128,unspec
2,233158095,233158095,1,1129,unspec
2,233158282,233158282,1,1130,unspec
2,233158323,233158323,1,1131,unspec
2,233158371,233158371,1,1132,unspec
2,233158443,233158443,1,1133,unspec
2,233158545,233158545,1,1134,unspec
2,233158577,233158577,1,1135,unspec
2,233158580,233158580,1,1136,unspec
2,233159016,233159016,0.806510682,1137,unspec
2,233159139,233159139,1,1138,unspec
2,233159173,233159173,1,1139,unspec
2,233159238,233159238,1,1140,unspec
2,233159360,233159360,1,1141,unspec
2,233159422,233159422,1,1142,unspec
2,233159546,233159546,1,1143,unspec
2,233159636,233159636,1,1144,unspec
2,233159830,233159830,1,1145,unspec
2,233160059,233160059,1,1146,unspec
2,233160378,233160378,1,1147,unspec
2,233160620,233160620,1,1148,unspec
2,233160667,233160667,1,1149,unspec
2,233160677,233160677,1,1150,unspec
2,233160866,233160866,1,1151,unspec
2,233160874,233160874,1,1152,unspec
2,233160891,233160891,0.81669627,1153,unspec
2,233161118,233161118,1,1154,unspec
2,233161165,233161165,1,1155,unspec
2,233161326,233161326,1,1156,unspec
2,233161334,233161334,1,1157,unspec
2,233161396,233161396,1,1158,unspec
2,233161439,233161439,1,1159,unspec
2,233161525,233161525,1,1160,unspec
2,233161544,233161544,1,1161,unspec
2,233161587,233161587,1,1162,unspec
2,233161941,233161941,1,1163,unspec
2,233162143,233162143,1,1164,unspec
2,233162226,233162226,0.624444444,1165,unspec
2,233162252,233162252,1,1166,unspec
2,233162496,233162496,1,1167,unspec
2,233162516,233162516,1,1168,unspec
2,233162595,233162595,1,1169,unspec
2,233162603,233162603,1,1170,unspec
2,233163019,233163019,1,1171,unspec
2,233163184,233163184,1,1172,unspec
2,233163230,233163230,1,1173,unspec
2,233164092,233164092,1,1174,unspec
2,233164127,233164127,1,1175,unspec
2,233164597,233164597,1,1176,unspec
3,57187372,57187372,1,1177,unspec
3,57187806,57187806,1,1178,unspec
3,57188920,57188920,1,1179,unspec
3,57188983,57188983,1,1180,unspec
3,57189536,57189536,1,1181,unspec
3,57189773,57189773,1,1182,unspec
3,57192122,57192122,1,1183,unspec
3,57192216,57192216,1,1184,unspec
3,57192563,57192563,1,1185,unspec
3,57193252,57193252,1,1186,unspec
3,57193308,57193308,1,1187,unspec
3,57194056,57194056,1,1188,unspec
3,57194068,57194068,1,1189,unspec
3,57194818,57194818,1,1190,unspec
3,57196081,57196081,1,1191,unspec
3,57196469,57196469,1,1192,unspec
3,57197109,57197109,1,1193,unspec
3,57197653,57197653,1,1194,unspec
3,57868428,57868428,1,1195,unspec
3,57868706,57868706,1,1196,unspec
3,57870670,57870670,1,1197,unspec
3,57870681,57870681,1,1198,unspec
3,57870697,57870697,0.722846442,1199,unspec
3,57871712,57871712,1,1200,unspec
3,57872376,57872376,1,1201,unspec
3,57873096,57873096,1,1202,unspec
3,57873401,57873401,1,1203,unspec
3,57873498,57873498,1,1204,unspec
3,57873891,57873891,1,1205,unspec
3,57874446,57874446,1,1206,unspec
3,57874625,57874625,1,1207,unspec
3,57875577,57875577,1,1208,unspec
3,57875959,57875959,0.866588097,1209,unspec
3,57876243,57876243,0.861037394,1210,unspec
3,57876604,57876604,1,1211,unspec
3,57877013,57877013,1,1212,unspec
3,57878089,57878089,1,1213,unspec
3,57878922,57878922,0.635142119,1214,unspec
3,57879015,57879015,1,1215,unspec
3,57879035,57879035,1,1216,unspec
3,57879041,57879041,1,1217,unspec
3,57879463,57879463,1,1218,unspec
3,57879613,57879613,1,1219,unspec
3,57879969,57879969,1,1220,unspec
3,73293230,73293230,1,1221,unspec
3,73293595,73293595,1,1222,unspec
3,73293875,73293875,1,1223,unspec
3,73294050,73294050,1,1224,unspec
3,73294062,73294062,1,1225,unspec
3,73294173,73294173,1,1226,unspec
3,73294346,73294346,1,1227,unspec
3,73294408,73294408,1,1228,unspec
3,73294485,73294485,1,1229,unspec
3,73294641,73294641,1,1230,unspec
3,73294654,73294654,1,1231,unspec
3,73294849,73294849,1,1232,unspec
3,73294890,73294890,1,1233,unspec
3,73294973,73294973,1,1234,unspec
3,73295024,73295024,1,1235,unspec
3,73295096,73295096,1,1236,unspec
3,73295480,73295480,0.868329466,1237,unspec
3,73295528,73295528,1,1238,unspec
3,73295600,73295600,1,1239,unspec
3,73295709,73295709,0.717299578,1240,unspec
3,73295722,73295722,0.766890983,1241,unspec
3,73296012,73296012,1,1242,unspec
3,73296053,73296053,0.762732919,1243,unspec
3,73296368,73296368,1,1244,unspec
3,73296427,73296427,1,1245,unspec
3,73296705,73296705,1,1246,unspec
3,73297212,73297212,1,1247,unspec
3,73297309,73297309,1,1248,unspec
3,73297406,73297406,0.875629291,1249,unspec
