chr,start,end,kappa,tau,T_original,T_Knock1,T_Knock2,T_Knock3,T_Knock4,T_Knock5,q-value,Ind,MarkerName
1,207674065,207674065,3,0.0070026,0.0020356,0.0044472,0.00087199,0.0090382,0.0018922,0.0030488,1,224,unspec
1,207674531,207674531,2,0.003083,0.0088557,0.012295,0.015378,0.014593,0.0029757,0.013358,1,225,unspec
1,207674563,207674563,1,0.0012064,0.0020966,0.003303,0.0011476,0.0026417,0.00081867,0.0024494,1,226,unspec
1,207674706,207674706,2,0.0030623,0.0037916,0.0010067,0.004488,0.0023337,0.0014257,0.00079936,1,227,unspec
1,207674864,207674864,3,0.0016691,0.0022001,0.0025756,0.0025594,0.0042285,0.0031042,0.00040191,1,228,unspec
1,207675353,207675353,5,0.0025887,0.0028079,0.0015157,8.39E-06,0.003327,0.00076294,0.0041044,1,229,unspec
1,207675358,207675358,3,0.0027317,0.0016464,0.0010013,0.0026005,0.0053322,0.0027311,0.0032592,1,230,unspec
1,207675869,207675869,0,0.0033142,0.011149,0.0078348,0.0044623,0.0084458,0.0032884,0.0089737,0.713831479,231,unspec
1,207676299,207676299,2,0.0031761,0.007874,0.006526,0.0097021,0.0050859,0.0096807,0.0053515,1,232,unspec
1,207676300,207676300,5,0.0022353,0.001784,0.0014608,0.0040096,0.0026139,0.0020947,0.00433,1,233,unspec
1,207676470,207676470,1,0.0041417,0.002609,0.006581,0.0055064,0.00052188,0.002001,0.0024393,1,234,unspec
1,207676571,207676571,5,0.003074,0.0040055,0.0046654,0.0051083,0.0036692,0.0037062,0.0070795,1,235,unspec
1,207677179,207677179,3,0.0035813,0.0022581,0.00054182,0.0024236,0.0049949,0.00088182,0.0014136,1,236,unspec
1,207677194,207677194,5,0.0028552,0.0049978,0.0038121,0.0052539,0.0021063,0.0035005,0.0066673,1,237,unspec
1,207677215,207677215,2,0.0138341,0.0028539,5.33E-06,0.016688,0.0131,0.0051985,0.0019676,1,238,unspec
1,207677244,207677244,2,0.0054998,0.00015531,0.0055065,0.010547,0.0089289,0.0050472,0.0045786,1,239,unspec
1,207677372,207677372,1,0.0063629,0.0036234,0.0081157,0.0023597,0.0017528,0.001021,0.0015818,1,240,unspec
1,207677534,207677534,0,0.0149601,0.019307,0.003075,0.0097036,0.0029472,0.0043469,0.006205,0.432258065,241,unspec
1,207677555,207677555,3,0.00382699,0.0022014,0.00033681,0.00029579,0.0041638,0.0027743,0.00014329,1,242,unspec
1,207677779,207677779,5,0.0017103,0.0025224,0.0041132,0.00235,0.0026633,0.0025055,0.0042327,1,243,unspec
1,207677824,207677824,5,0.0019323,0.0024309,0.0042971,0.0016177,0.005159,0.0052031,0.0062294,1,244,unspec
1,207677910,207677910,4,0.0010633,0.0029369,0.0016764,0.00247,0.0032976,0.0035333,0.0019123,1,245,unspec
1,207678016,207678016,1,0.0039328,0.0024564,0.006554,0.0019931,0.0026212,0.0033854,0.0041849,1,246,unspec
1,207678142,207678142,1,0.003882,0.0025566,0.0058331,0.0017142,0.0031984,0.0019511,0.0018455,1,247,unspec
1,207678209,207678209,1,0.0013368,0.0020078,0.003524,0.0027,0.0021872,0.0014027,0.0022473,1,248,unspec
1,207678266,207678266,0,0.0014534,0.0033193,0.0018659,0.00034304,0.0025157,0.0022698,0.00071139,0.85021398,249,unspec
1,207678415,207678415,1,0.0068823,0.0060456,0.011426,0.0045437,0.0094351,0.0040395,0.0038563,1,250,unspec
1,207678461,207678461,4,0.0073464,0.0010296,0.0020591,0.0061127,0.0022462,0.0095926,0.0082142,1,251,unspec
1,207678501,207678501,1,0.0016396,0.0034612,0.0040144,0.0023748,0.0019294,0.0026424,0.0023623,1,252,unspec
1,207678776,207678776,0,0.0043928,0.009185,0.0059541,0.0080157,0.0035777,0.0047922,0.0035136,0.675,253,unspec
1,207678881,207678881,5,0.0017745,0.0015568,0.0030676,0.0026667,0.00019559,0.0024018,0.0041763,1,254,unspec
1,207678979,207678979,0,0.0044894,0.0060796,0.00084918,0.00034875,0.0015902,0.0058853,0.0028159,0.668161435,255,unspec
1,207679255,207679255,5,0.0029143,0.003161,0.00059663,0.0015834,0.0021762,0.003985,0.0050905,1,256,unspec
1,207679297,207679297,2,0.0018116,0.0042734,0.0020669,0.0047453,0.0029337,0.0031727,0.0024879,1,257,unspec
1,207679348,207679348,3,0.0012841,0.0041745,0.00532,0.0032321,0.0058749,0.0045908,0.0057281,1,258,unspec
1,207680468,207680468,0,0.0008778,0.0030097,0.0023992,0.0024805,0.0015307,0.0019858,0.0021319,0.882844244,259,unspec
1,207680537,207680537,5,0.0058241,0.0010173,0.0081556,0.0055164,0.0038774,0.0037331,0.0097015,1,260,unspec
1,207680579,207680579,2,0.0035632,0.0055359,0.0042733,0.0082617,0.0067672,0.0046985,0.0030411,1,261,unspec
1,207680690,207680690,2,0.0038117,0.0035131,0.0018477,0.0070936,0.001027,0.0036044,0.0032819,1,262,unspec
1,207681010,207681010,4,0.0025807,0.0006451,0.00034925,0.0023185,0.0035033,0.0037495,0.0011688,1,263,unspec
1,207681064,207681064,5,0.0027096,0.0030643,0.002969,0.0045192,0.0017462,0.0057016,0.0057739,1,264,unspec
1,207681139,207681139,3,0.0012065,0.0034665,0.0036486,0.00048582,0.0039075,0.002701,0.0013059,1,265,unspec
1,207681207,207681207,0,0.0098359,0.014956,0.0051201,0.0038762,0.0044932,0.0097591,0.0092951,0.462385321,266,unspec
1,207681293,207681293,0,0.0005311,0.0027247,0.00090024,0.0022323,0.00192,0.0023178,0.0021936,1,267,unspec
1,207681327,207681327,0,0.006516,0.0097252,0.0041462,0.0022821,0.0028275,0.0036646,0.0032092,0.537820513,268,unspec
1,207681358,207681358,4,0.0006683,0.0028353,0.0023164,0.0024005,0.0013951,0.0030688,0.0025053,1,269,unspec
1,207681482,207681482,1,0.0006019,0.0016881,0.00229,0.0009747,0.0018693,0.001175,0.0020906,1,270,unspec
1,207681566,207681566,3,0.0059148,0.0019741,0.0022635,0.0018301,0.0081783,0.0027436,0.0023085,1,271,unspec
1,207681574,207681574,1,0.0011092,0.0033878,0.0039356,0.0028264,0.00094727,0.00051868,0.0036461,1,272,unspec
1,207681750,207681750,0,0.002876,0.0054559,0.0017708,0.0025799,0.0048748,0.0020086,0.0038544,0.76351166,273,unspec
1,207681862,207681862,4,0.00346569,0.0019842,0.00279,0.00069492,0.00022666,0.0041854,0.00071971,1,274,unspec
1,211673812,211673812,0,0.0006954,0.0042637,0.001844,0.0035683,0.0041425,0.0037765,0.0028463,1,275,unspec
1,211674168,211674168,5,0.0017864,0.0030618,0.0027543,0.0016525,0.00074504,0.0028905,0.0045407,1,276,unspec
1,211674172,211674172,5,0.0015844,0.0020006,0.0017498,0.0010709,0.00065074,0.00050508,0.0026553,1,277,unspec
1,211674237,211674237,5,0.0027912,0.0011348,0.0006147,0.00036358,0.0013251,0.0012389,0.003926,1,278,unspec
1,211674244,211674244,0,0.0047308,0.0067905,0.0013022,0.0020597,0.0022211,0.0029962,0.00013075,0.668161435,279,unspec
1,211674304,211674304,5,0.0009237,0.00068013,0.0023055,0.0023511,0.0024302,0.0030232,0.0032748,1,280,unspec
1,211674693,211674693,2,0.0010103,0.00076047,0.0025636,0.0032693,0.002259,0.0020995,0.0024087,1,281,unspec
1,211674888,211674888,0,0.0009965,0.003364,0.0031321,0.0023675,0.0026366,0.0015851,0.0008138,0.874764151,282,unspec
1,211675465,211675465,1,0.0010433,0.00028653,0.0033391,0.0022958,0.0011241,0.0023933,0.0030224,1,283,unspec
1,211675606,211675606,5,0.0038739,0.0033054,0.0018515,0.0036916,0.0035976,0.0020598,0.0071793,1,284,unspec
1,211675781,211675781,2,0.0029133,0.0001658,0.0023867,0.0053,0.0019719,0.0028711,0.0039881,1,285,unspec
1,211675838,211675838,1,0.0002159,0.0023026,0.0024204,0.0022045,0.0012943,0.0019893,0.0023723,1,286,unspec
1,211675853,211675853,0,0.0014493,0.0027151,0.00028428,0.0012157,0.0015966,0.0025984,0.0012658,0.85021398,287,unspec
1,211675884,211675884,2,0.000573,0.0016951,0.002962,0.003535,0.0023929,0.0033654,0.0030823,1,288,unspec
1,211675980,211675980,3,0.0042996,0.0023928,0.0037284,0.0032981,0.008028,0.0057715,0.0062265,1,289,unspec
1,211676147,211676147,5,0.0008418,0.0027536,0.0013326,0.0020499,0.0019381,0.0020804,0.0028917,1,290,unspec
1,211676479,211676479,1,0.0024594,0.0011982,0.0036576,0.00028104,0.0025712,0.0022568,0.00010243,1,291,unspec
1,211676627,211676627,1,0.0002424,0.0015881,0.0027893,0.0027544,0.0025469,0.0026861,0.0023914,1,292,unspec
1,211677128,211677128,4,0.0009656,0.0020101,0.0025582,0.002141,0.0029877,0.0031693,0.0022037,1,293,unspec
1,211677516,211677516,0,0.0010795,0.003264,0.0023481,4.63E-05,0.00064628,0.0027565,0.0021845,0.868043742,294,unspec
1,211677596,211677596,3,0.0010657,0.0037366,0.0030125,0.0034212,0.0040782,8.34E-05,0.0004194,1,295,unspec
1,211677671,211677671,1,0.0011269,0.0014335,0.0027444,0.00090113,0.0020322,0.002463,0.0016175,1,296,unspec
1,211677717,211677717,2,0.0019414,0.0021585,0.001936,0.0040999,0.0031864,0.0028835,0.001285,1,297,unspec
1,211677960,211677960,5,0.0014839,0.0011283,0.0014608,0.00077798,0.0014535,0.001879,0.0029374,1,298,unspec
1,211678068,211678068,2,0.00101747,0.00028347,0.001441,0.0020051,0.00079926,0.00098763,0.0015825,1,299,unspec
1,211678190,211678190,1,0.0018264,0.0024831,0.0039486,0.0017176,0.001715,0.0021222,0.0023071,1,300,unspec
1,211678277,211678277,2,0.0059214,0.0013451,0.00023776,0.0080465,0.0024498,0.0021251,0.0060796,1,301,unspec
1,211678569,211678569,3,0.0013914,0.0036983,0.0048062,0.0017899,0.0050897,0.0042834,0.0019975,1,302,unspec
1,211678664,211678664,2,0.0044087,0.0022089,0.0035144,0.0074283,0.00066712,0.0030196,0.0037521,1,303,unspec
1,211678675,211678675,1,0.0010951,0.0021379,0.003082,0.001979,0.0028341,0.0019869,0.0013199,1,304,unspec
1,211678690,211678690,0,0.004204,0.0060369,0.0014942,0.0027527,0.0023315,0.0018329,0.0015399,0.683564356,305,unspec
1,211678959,211678959,5,0.0007472,0.0019808,0.00049288,0.0026093,0.0023186,0.0026569,0.0030658,1,306,unspec
1,211678976,211678976,2,0.001612,0.002041,0.0021233,0.0037353,0.0027319,0.0035551,0.0015381,1,307,unspec
1,211679284,211679284,3,0.0008413,0.002063,0.0025151,0.0022999,0.0031412,0.0013801,0.0029588,1,308,unspec
1,211679953,211679953,0,0.0003111,0.0024216,0.0018589,0.0021105,0.0021187,0.0014765,0.002417,1,309,unspec
1,211680103,211680103,4,0.0010986,0.0026782,0.0020732,0.0028078,0.0025881,0.0036867,0.0016478,1,310,unspec
1,211680111,211680111,0,0.0008364,0.0025385,0.0014221,0.0015486,0.0017955,0.0018569,0.0017021,0.884350721,311,unspec
1,211680189,211680189,5,0.0009054,0.0014766,0.0010092,0.0022445,0.0012547,0.0020972,0.002382,1,312,unspec
1,211680838,211680838,0,0.0009506,0.0029345,0.0015875,0.0019839,0.0027148,0.002446,0.0017915,0.876342857,313,unspec
1,211680987,211680987,5,0.0034836,0.0019478,0.001496,0.0014201,0.0019531,0.0024714,0.0054314,1,314,unspec
1,211681789,211681789,1,0.0026422,0.0016835,0.0063245,0.0038801,0.0036823,0.0046352,0.002319,1,315,unspec
1,211681793,211681793,0,0.0092056,0.010891,0.0016854,0.0045437,0.00047288,7.77E-05,0.0088577,0.462727273,316,unspec
1,211681866,211681866,5,0.0039573,0.002826,0.0018793,0.0048192,0.0042693,0.0030911,0.0070484,1,317,unspec
1,211681870,211681870,4,0.0017186,0.0021834,0.0031556,0.0034483,0.0023553,0.0040739,0.00039602,1,318,unspec
1,211682104,211682104,5,0.0028932,0.0033298,0.0049217,0.0050971,0.0034294,0.0017534,0.0063226,1,319,unspec
1,211682222,211682222,4,0.0027176,0.00063411,0.0023143,0.0026169,0.0012139,0.0039315,0.00069926,1,320,unspec
1,211682251,211682251,0,0.0015178,0.0036168,0.002099,0.0026576,0.0022026,0.0020466,0.0005274,0.842074928,321,unspec
1,211682551,211682551,3,0.0071854,0.00067529,0.0059136,0.0036026,0.010788,0.0043947,0.0011443,1,322,unspec
1,211683068,211683068,4,0.0022832,0.0042371,0.0028366,0.0021333,0.001725,0.0045018,0.0022186,1,323,unspec
1,211683088,211683088,5,0.0045019,0.003975,0.0033707,0.0014614,0.0029581,0.0014071,0.00746,1,324,unspec
1,211683153,211683153,3,0.0011701,0.0016857,0.0061261,0.0018462,0.0072575,0.0060874,0.0069389,1,325,unspec
1,211683168,211683168,3,0.0040975,0.0028165,0.00087532,0.0013775,0.005475,0.0012442,0.0018829,1,326,unspec
1,211683251,211683251,5,0.0012658,0.001931,0.00078676,0.0031668,0.0024411,0.00066135,0.0031968,1,327,unspec
1,211683259,211683259,0,0.0005858,0.0023707,0.0021525,0.0016696,0.0018546,0.0017849,0.0017561,1,328,unspec
1,211683611,211683611,2,0.0016949,0.0020076,0.0027167,0.0037025,0.0016619,0.0022199,0.00016463,1,329,unspec
1,211683810,211683810,2,0.0029939,0.0044333,0.0016864,0.0057108,0.0048736,0.0020954,0.0027169,1,330,unspec
1,211683815,211683815,1,0.0003433,0.0013725,0.0022251,0.0021737,0.0021115,0.00045067,0.0018818,1,331,unspec
1,211684304,211684304,1,0.00092,0.0040355,0.0044276,0.0039849,0.0034131,0.0031866,0.0035076,1,332,unspec
1,211684348,211684348,5,0.0048819,0.0034847,0.0024019,0.001351,0.0044697,0.0042065,0.0083666,1,333,unspec
1,211685505,211685505,1,0.000749,0.002457,0.0034843,0.00065266,0.0030657,0.0028924,0.0027353,1,334,unspec
1,211685678,211685678,4,0.001226,0.00068496,0.00037729,0.0010777,0.0017744,0.0023037,0.0011306,1,335,unspec
1,211685695,211685695,0,0.0024377,0.0048425,0.0017223,0.0029232,0.0024048,0.0029875,0.0012877,0.793043478,336,unspec
1,211685722,211685722,4,0.0026163,0.003147,0.00051724,0.0017457,0.0013791,0.0039954,3.36E-05,1,337,unspec
1,161180790,161180790,0,0.0019938,0.0036349,0.002191,0.0016379,0.0016411,0.00030092,0.0026263,0.812903226,338,unspec
1,161180796,161180796,0,0.0004143,0.0024263,0.0018852,0.0020989,0.002012,0.0022945,0.0016328,1,339,unspec
1,207518218,207518218,1,0.0018547,0.0016221,0.0029898,0.0011351,0.00061975,0.001017,0.0012017,1,340,unspec
1,207518656,207518656,5,0.0021365,0.0018099,0.0011823,0.0005418,0.0021408,0.0015896,0.0037261,1,341,unspec
1,207518704,207518704,0,0.0014428,0.0033757,0.0021329,0.0024179,0.0012544,0.0019329,0.0019251,0.850997151,342,unspec
1,207519710,207519710,1,0.000774,0.001976,0.0027738,0.0023062,0.0010038,0.0023839,0.0019998,1,343,unspec
1,207519818,207519818,5,2.291881,0.020119,0.0019791,0.00077677,1.432,0.56442,2.312,1,344,unspec
1,207519946,207519946,2,0.0009003,0.0019291,0.0020075,0.0025919,0.00082356,0.0015361,0.0016916,1,345,unspec
1,207520048,207520048,1,0.0031759,0.0016036,0.0060432,0.001092,0.0028673,0.00479,0.0030306,1,346,unspec
1,207520126,207520126,2,0.0014774,0.0030784,0.0022802,0.0045006,0.0024483,0.0030713,0.0030232,1,347,unspec
1,207520218,207520218,0,0.0028521,0.0040465,0.0008502,0.0022861,0.0001045,0.0029418,0.0011944,0.764130435,348,unspec
1,207520521,207520521,0,0.0023471,0.0046133,0.0029124,0.0020758,0.0022662,0.003009,0.0018836,0.793043478,349,unspec
1,207520820,207520820,1,0.443515,0.0015658,0.45432,0.11229,0.089599,0.010805,0.0059434,1,350,unspec
1,207521012,207521012,5,5.38397,0.078136,0.51823,0.22714,0.89508,4.3673,5.9022,1,351,unspec
1,207521410,207521410,0,0.000597,0.0022487,0.001559,0.0021383,0.00060867,0.0017558,0.0016517,1,352,unspec
1,207521558,207521558,0,0.0039861,0.006559,0.0017847,0.0023808,0.0027169,0.0025729,0.003012,0.683564356,353,unspec
1,207521833,207521833,3,0.00228556,0.00062736,0.00080304,0.00044776,0.0030886,0.0023527,0.0021082,1,354,unspec
1,207522243,207522243,0,0.0016586,0.004266,0.0027022,0.001475,0.0026074,0.0015336,0.0034055,0.840737894,355,unspec
1,207522530,207522530,0,0.0042012,0.0073934,0.0031922,0.0061857,0.002878,0.0048488,0.0012174,0.683564356,356,unspec
1,207522629,207522629,2,0.0029608,0.002469,0.00035369,0.004509,0.0015482,0.0035967,0.0012884,1,357,unspec
1,207523192,207523192,3,0.0013324,0.0019678,0.0008709,0.0013129,0.0026453,0.0007668,0.0019278,1,358,unspec
1,207523327,207523327,0,0.0027581,0.004014,3.40E-05,0.0010766,0.0012559,0.0020242,0.0038709,0.775749674,359,unspec
1,207523568,207523568,1,0.0016501,0.0014899,0.0040551,0.002405,0.0026854,0.0015651,0.0025166,1,360,unspec
1,207608650,207608650,4,0.0008053,0.0027197,0.0023002,0.0024919,0.0010981,0.0031055,0.0018482,1,361,unspec
1,207608809,207608809,0,0.0030433,0.0041137,0.0018884,0.0010704,0.00087273,0.00040219,0.0021479,0.747813411,362,unspec
1,207609074,207609074,2,0.0014323,0.0028153,0.0032497,0.0042476,0.0016017,0.0030296,0.00081871,1,363,unspec
1,207609362,207609362,4,0.003542,0.00094883,0.0033034,0.0021104,0.0029189,0.0057222,0.0021802,1,364,unspec
1,207609424,207609424,0,0.0008509,0.0021217,0.0017502,0.001392,0.00088839,0.0012708,0.00032243,0.884011142,365,unspec
1,207609511,207609511,2,0.0041864,0.0016924,0.00064931,0.0056612,0.0014748,0.0022778,0.0013136,1,366,unspec
1,207609544,207609544,5,0.00384427,0.00094293,0.0025752,0.00082478,0.0029977,0.00065875,0.0047872,1,367,unspec
1,207609571,207609571,5,0.0015505,0.0016281,0.0023206,0.0022401,0.0016437,0.0012154,0.0031942,1,368,unspec
1,207609586,207609586,4,0.0023998,0.001906,0.0022396,0.00049321,0.00042798,0.0042785,0.0018787,1,369,unspec
1,207610162,207610162,0,0.0034052,0.0053415,0.00034366,0.0018991,0.0019363,0.0023077,0.0041233,0.71232,370,unspec
1,207610574,207610574,2,0.0008269,0.0026869,0.00069791,0.0028719,0.00053241,0.0022413,0.002045,1,371,unspec
1,207610773,207610773,3,0.000744,0.0023224,0.0022121,0.00095415,0.0028218,0.0020778,0.0020678,1,372,unspec
1,207611623,207611623,1,0.0031693,0.0035413,0.0069008,0.0019058,0.004841,0.0037315,0.0046484,1,373,unspec
1,207611754,207611754,1,0.0024471,0.0045868,0.0049443,0.0047783,0.00085732,0.0024972,0.0021664,1,374,unspec
1,207612088,207612088,2,0.0025313,0.0029965,0.004064,0.005041,0.0023394,0.00078651,0.0025097,1,375,unspec
1,207612807,207612807,3,0.0024442,0.0028113,0.0048483,0.0032118,0.005656,0.0019768,0.0043344,1,376,unspec
1,207612825,207612825,0,0.0054144,0.0075837,0.0027985,0.0021693,0.0015539,0.001417,0.0045802,0.629916898,377,unspec
1,207612878,207612878,3,0.0022817,0.0019295,0.0027064,0.0025879,0.0048172,0.0025355,0.0017562,1,378,unspec
1,207612944,207612944,3,0.0060056,0.0070113,0.0023135,0.0039579,0.009377,0.0033714,0.0028164,1,379,unspec
1,207613013,207613013,4,0.0010399,0.0018592,0.0020472,0.0018363,0.0025159,0.0028991,0.0011454,1,380,unspec
1,207613095,207613095,0,0.0031085,0.0045841,0.0014756,0.00040093,0.0021041,0.00085643,0.0022408,0.74,381,unspec
1,207613197,207613197,3,0.0102608,0.0079337,0.0044986,0.0032787,0.015178,0.011933,0.0049172,1,382,unspec
1,207613213,207613213,1,0.00081,0.0013575,0.0023341,0.0015598,0.0018859,0.0014539,0.0015241,1,383,unspec
1,207613435,207613435,4,0.0018859,0.0019887,0.002212,0.00317,0.0030378,0.0040979,0.00060997,1,384,unspec
1,207613483,207613483,2,0.0103402,0.006017,0.0084546,0.014797,0.0028696,0.0044568,0.0037756,1,385,unspec
1,207613895,207613895,2,0.002733,0.0010262,0.0014842,0.0038369,0.0011039,0.00096358,0.0017154,1,386,unspec
1,207614763,207614763,3,0.0004853,0.0022974,0.0024748,0.0014728,0.0027827,0.0015636,0.0026737,1,387,unspec
1,207615233,207615233,3,0.0265747,0.0028843,0.011236,0.0017653,0.029459,0.01831,0.0025616,1,388,unspec
1,207615449,207615449,2,0.0005838,0.0020193,0.0024542,0.0029251,0.0008159,0.0027997,0.0023413,1,389,unspec
1,207615924,207615924,1,0.0093875,0.0026131,0.01789,0.0039705,0.0085025,0.012736,0.01225,1,390,unspec
1,207615958,207615958,0,0.0040932,0.0076985,0.0036053,0.0046386,0.0032126,0.0059747,0.0015179,0.683564356,391,unspec
1,207616126,207616126,2,0.154819,0.046091,0.039021,0.19384,0.0088812,0.0085103,0.15993,1,392,unspec
1,207616379,207616379,4,0.0009893,0.0021416,0.0029521,0.0028155,0.0032886,0.0038048,0.0019815,1,393,unspec
1,207616743,207616743,3,0.00202734,0.0014065,0.0012952,0.00081336,0.0028407,0.00041279,0.00037878,1,394,unspec
1,207617072,207617072,3,0.0005877,0.0016499,0.0014418,0.00074207,0.0022376,0.0021014,0.0019707,1,395,unspec
1,207617202,207617202,2,0.0007602,0.0023302,0.0021893,0.0030904,0.0021922,0.0029225,0.0030686,1,396,unspec
1,207617237,207617237,5,0.0025284,0.0022063,0.0028811,0.0022478,0.0046903,0.0015187,0.0047762,1,397,unspec
1,207617368,207617368,2,0.00148219,0.0012448,0.0014488,0.0023217,0.0005842,0.00054694,0.00083951,1,398,unspec
1,207617795,207617795,5,0.0009967,0.0021529,0.0023574,0.0021333,0.0020644,0.0022842,0.0031496,1,399,unspec
1,207617837,207617837,4,0.0012103,0.0020464,0.0012646,0.00089061,0.00054339,0.0024749,0.0022628,1,400,unspec
1,207618089,207618089,5,0.0019648,0.0037571,0.0041584,0.0018703,0.0023487,0.0021376,0.0043135,1,401,unspec
1,207618350,207618350,5,0.0076984,0.0013668,0.0020457,0.0083732,0.0013424,0.0011703,0.0090652,1,402,unspec
1,207624712,207624712,4,0.0372649,0.0021779,0.0033839,0.0023674,0.018205,0.040444,0.0031791,1,403,unspec
1,207624893,207624893,5,0.0024189,0.0041414,0.0045533,0.0028481,0.0066398,0.004676,0.0069722,1,404,unspec
1,207625349,207625349,3,0.0009138,0.0030238,0.0029237,0.0027953,0.0038375,0.0035536,0.0028337,1,405,unspec
1,207625371,207625371,2,0.0014481,0.0067353,0.0024974,0.0081834,0.0070658,0.001997,0.0075489,1,406,unspec
1,207625796,207625796,2,0.0011473,0.0049382,0.0047491,0.0051198,0.0032144,0.0028459,0.0039725,1,407,unspec
1,207626270,207626270,4,0.0028181,0.0022547,0.0039565,0.002094,0.0018569,0.0050728,0.0027909,1,408,unspec
1,207626374,207626374,4,0.0024022,0.0018933,0.0018787,0.0014705,0.0023039,0.0042955,0.0023108,1,409,unspec
1,207626398,207626398,4,0.0015615,0.002442,0.0019692,0.0029082,0.0026511,0.0040035,0.0020305,1,410,unspec
1,207626401,207626401,0,0.0012204,0.003442,0.0022216,0.0019594,0.0024639,0.00099387,0.0024074,0.858585859,411,unspec
